,,"Tunbridge Wells A26 Roadside",
Date,Time,"PM10 particulate matter (Grav Equiv)",Status
07/12/2020,10:00,14.000,"V µg/m³ (VCM)"
07/12/2020,11:00,17.000,"V µg/m³ (VCM)"
07/12/2020,12:00,18.000,"V µg/m³ (VCM)"
07/12/2020,13:00,17.000,"V µg/m³ (VCM)"
07/12/2020,14:00,29.000,"V µg/m³ (VCM)"
07/12/2020,15:00,24.000,"V µg/m³ (VCM)"
07/12/2020,16:00,26.000,"V µg/m³ (VCM)"
07/12/2020,17:00,26.000,"V µg/m³ (VCM)"
07/12/2020,18:00,22.000,"V µg/m³ (VCM)"
07/12/2020,19:00,19.000,"V µg/m³ (VCM)"
07/12/2020,20:00,24.000,"V µg/m³ (VCM)"
07/12/2020,21:00,24.000,"V µg/m³ (VCM)"
07/12/2020,22:00,20.000,"V µg/m³ (VCM)"
07/12/2020,23:00,18.000,"V µg/m³ (VCM)"
07/12/2020,24:00,15.000,"V µg/m³ (VCM)"
08/12/2020,01:00,13.000,"V µg/m³ (VCM)"
08/12/2020,02:00,11.000,"V µg/m³ (VCM)"
08/12/2020,03:00,13.000,"V µg/m³ (VCM)"
08/12/2020,04:00,14.000,"V µg/m³ (VCM)"
08/12/2020,05:00,14.000,"V µg/m³ (VCM)"
08/12/2020,06:00,14.000,"V µg/m³ (VCM)"
08/12/2020,07:00,19.000,"V µg/m³ (VCM)"
08/12/2020,08:00,20.000,"V µg/m³ (VCM)"
08/12/2020,09:00,22.000,"V µg/m³ (VCM)"
08/12/2020,10:00,22.000,"V µg/m³ (VCM)"
08/12/2020,11:00,18.000,"V µg/m³ (VCM)"
08/12/2020,12:00,22.000,"V µg/m³ (VCM)"
08/12/2020,13:00,23.000,"V µg/m³ (VCM)"
08/12/2020,14:00,33.000,"V µg/m³ (VCM)"
08/12/2020,15:00,23.000,"V µg/m³ (VCM)"
08/12/2020,16:00,21.000,"V µg/m³ (VCM)"
08/12/2020,17:00,29.000,"V µg/m³ (VCM)"
08/12/2020,18:00,18.000,"V µg/m³ (VCM)"
08/12/2020,19:00,26.000,"V µg/m³ (VCM)"
08/12/2020,20:00,27.000,"V µg/m³ (VCM)"
08/12/2020,21:00,26.000,"V µg/m³ (VCM)"
08/12/2020,22:00,26.000,"V µg/m³ (VCM)"
08/12/2020,23:00,18.000,"V µg/m³ (VCM)"
08/12/2020,24:00,17.000,"V µg/m³ (VCM)"
09/12/2020,01:00,16.000,"V µg/m³ (VCM)"
09/12/2020,02:00,16.000,"V µg/m³ (VCM)"
09/12/2020,03:00,14.000,"V µg/m³ (VCM)"
09/12/2020,04:00,16.000,"V µg/m³ (VCM)"
09/12/2020,05:00,17.000,"V µg/m³ (VCM)"
09/12/2020,06:00,12.000,"V µg/m³ (VCM)"
09/12/2020,07:00,15.000,"V µg/m³ (VCM)"
09/12/2020,08:00,16.000,"V µg/m³ (VCM)"
09/12/2020,09:00,16.000,"V µg/m³ (VCM)"
09/12/2020,10:00,15.000,"V µg/m³ (VCM)"
09/12/2020,11:00,16.000,"V µg/m³ (VCM)"
09/12/2020,12:00,18.000,"V µg/m³ (VCM)"
09/12/2020,13:00,20.000,"V µg/m³ (VCM)"
09/12/2020,14:00,17.000,"V µg/m³ (VCM)"
09/12/2020,15:00,23.000,"V µg/m³ (VCM)"
09/12/2020,16:00,23.000,"V µg/m³ (VCM)"
09/12/2020,17:00,22.000,"V µg/m³ (VCM)"
09/12/2020,18:00,26.000,"V µg/m³ (VCM)"
09/12/2020,19:00,29.000,"V µg/m³ (VCM)"
09/12/2020,20:00,31.000,"V µg/m³ (VCM)"
09/12/2020,21:00,22.000,"V µg/m³ (VCM)"
09/12/2020,22:00,20.000,"V µg/m³ (VCM)"
09/12/2020,23:00,18.000,"V µg/m³ (VCM)"
09/12/2020,24:00,17.000,"V µg/m³ (VCM)"
10/12/2020,01:00,13.000,"V µg/m³ (VCM)"
10/12/2020,02:00,14.000,"V µg/m³ (VCM)"
10/12/2020,03:00,17.000,"V µg/m³ (VCM)"
10/12/2020,04:00,17.000,"V µg/m³ (VCM)"
10/12/2020,05:00,15.000,"V µg/m³ (VCM)"
10/12/2020,06:00,19.000,"V µg/m³ (VCM)"
10/12/2020,07:00,24.000,"V µg/m³ (VCM)"
10/12/2020,08:00,26.000,"V µg/m³ (VCM)"
10/12/2020,09:00,29.000,"V µg/m³ (VCM)"
10/12/2020,10:00,35.000,"V µg/m³ (VCM)"
10/12/2020,11:00,31.000,"V µg/m³ (VCM)"
10/12/2020,12:00,34.000,"V µg/m³ (VCM)"
10/12/2020,13:00,18.000,"V µg/m³ (VCM)"
10/12/2020,14:00,22.000,"V µg/m³ (VCM)"
10/12/2020,15:00,21.000,"V µg/m³ (VCM)"
10/12/2020,16:00,20.000,"V µg/m³ (VCM)"
10/12/2020,17:00,20.000,"V µg/m³ (VCM)"
10/12/2020,18:00,12.000,"V µg/m³ (VCM)"
10/12/2020,19:00,15.000,"V µg/m³ (VCM)"
10/12/2020,20:00,12.000,"V µg/m³ (VCM)"
10/12/2020,21:00,14.000,"V µg/m³ (VCM)"
10/12/2020,22:00,10.000,"V µg/m³ (VCM)"
10/12/2020,23:00,6.000,"V µg/m³ (VCM)"
10/12/2020,24:00,9.000,"V µg/m³ (VCM)"
11/12/2020,01:00,11.000,"V µg/m³ (VCM)"
11/12/2020,02:00,11.000,"V µg/m³ (VCM)"
11/12/2020,03:00,9.000,"V µg/m³ (VCM)"
11/12/2020,04:00,12.000,"V µg/m³ (VCM)"
11/12/2020,05:00,9.000,"V µg/m³ (VCM)"
11/12/2020,06:00,11.000,"V µg/m³ (VCM)"
11/12/2020,07:00,9.000,"V µg/m³ (VCM)"
11/12/2020,08:00,9.000,"V µg/m³ (VCM)"
11/12/2020,09:00,10.000,"V µg/m³ (VCM)"
11/12/2020,10:00,15.000,"V µg/m³ (VCM)"
11/12/2020,11:00,17.000,"V µg/m³ (VCM)"
11/12/2020,12:00,21.000,"V µg/m³ (VCM)"
11/12/2020,13:00,20.000,"V µg/m³ (VCM)"
11/12/2020,14:00,22.000,"V µg/m³ (VCM)"
11/12/2020,15:00,15.000,"V µg/m³ (VCM)"
11/12/2020,16:00,20.000,"V µg/m³ (VCM)"
11/12/2020,17:00,20.000,"V µg/m³ (VCM)"
11/12/2020,18:00,20.000,"V µg/m³ (VCM)"
11/12/2020,19:00,18.000,"V µg/m³ (VCM)"
11/12/2020,20:00,16.000,"V µg/m³ (VCM)"
11/12/2020,21:00,23.000,"V µg/m³ (VCM)"
11/12/2020,22:00,20.000,"V µg/m³ (VCM)"
11/12/2020,23:00,17.000,"V µg/m³ (VCM)"
11/12/2020,24:00,18.000,"V µg/m³ (VCM)"
12/12/2020,01:00,17.000,"V µg/m³ (VCM)"
12/12/2020,02:00,17.000,"V µg/m³ (VCM)"
12/12/2020,03:00,15.000,"V µg/m³ (VCM)"
12/12/2020,04:00,14.000,"V µg/m³ (VCM)"
12/12/2020,05:00,14.000,"V µg/m³ (VCM)"
12/12/2020,06:00,16.000,"V µg/m³ (VCM)"
12/12/2020,07:00,20.000,"V µg/m³ (VCM)"
12/12/2020,08:00,15.000,"V µg/m³ (VCM)"
12/12/2020,09:00,12.000,"V µg/m³ (VCM)"
12/12/2020,10:00,8.000,"V µg/m³ (VCM)"
12/12/2020,11:00,9.000,"V µg/m³ (VCM)"
12/12/2020,12:00,10.000,"V µg/m³ (VCM)"
12/12/2020,13:00,10.000,"V µg/m³ (VCM)"
12/12/2020,14:00,9.000,"V µg/m³ (VCM)"
12/12/2020,15:00,12.000,"V µg/m³ (VCM)"
12/12/2020,16:00,17.000,"V µg/m³ (VCM)"
12/12/2020,17:00,16.000,"V µg/m³ (VCM)"
12/12/2020,18:00,21.000,"V µg/m³ (VCM)"
12/12/2020,19:00,24.000,"V µg/m³ (VCM)"
12/12/2020,20:00,18.000,"V µg/m³ (VCM)"
12/12/2020,21:00,19.000,"V µg/m³ (VCM)"
12/12/2020,22:00,15.000,"V µg/m³ (VCM)"
12/12/2020,23:00,16.000,"V µg/m³ (VCM)"
12/12/2020,24:00,14.000,"V µg/m³ (VCM)"
13/12/2020,01:00,14.000,"V µg/m³ (VCM)"
13/12/2020,02:00,15.000,"V µg/m³ (VCM)"
13/12/2020,03:00,8.000,"V µg/m³ (VCM)"
13/12/2020,04:00,12.000,"V µg/m³ (VCM)"
13/12/2020,05:00,9.000,"V µg/m³ (VCM)"
13/12/2020,06:00,9.000,"V µg/m³ (VCM)"
13/12/2020,07:00,18.000,"V µg/m³ (VCM)"
13/12/2020,08:00,15.000,"V µg/m³ (VCM)"
13/12/2020,09:00,7.000,"V µg/m³ (VCM)"
13/12/2020,10:00,12.000,"V µg/m³ (VCM)"
13/12/2020,11:00,14.000,"V µg/m³ (VCM)"
13/12/2020,12:00,11.000,"V µg/m³ (VCM)"
13/12/2020,13:00,10.000,"V µg/m³ (VCM)"
13/12/2020,14:00,8.000,"V µg/m³ (VCM)"
13/12/2020,15:00,11.000,"V µg/m³ (VCM)"
13/12/2020,16:00,9.000,"V µg/m³ (VCM)"
13/12/2020,17:00,9.000,"V µg/m³ (VCM)"
13/12/2020,18:00,12.000,"V µg/m³ (VCM)"
13/12/2020,19:00,8.000,"V µg/m³ (VCM)"
13/12/2020,20:00,7.000,"V µg/m³ (VCM)"
13/12/2020,21:00,7.000,"V µg/m³ (VCM)"
13/12/2020,22:00,5.000,"V µg/m³ (VCM)"
13/12/2020,23:00,15.000,"V µg/m³ (VCM)"
13/12/2020,24:00,14.000,"V µg/m³ (VCM)"
14/12/2020,01:00,16.000,"V µg/m³ (VCM)"
14/12/2020,02:00,13.000,"V µg/m³ (VCM)"
14/12/2020,03:00,12.000,"V µg/m³ (VCM)"
14/12/2020,04:00,13.000,"V µg/m³ (VCM)"
14/12/2020,05:00,16.000,"V µg/m³ (VCM)"
14/12/2020,06:00,nodata,"V µg/m³ (VCM)"
14/12/2020,07:00,13.000,"V µg/m³ (VCM)"
14/12/2020,08:00,18.000,"V µg/m³ (VCM)"
14/12/2020,09:00,21.000,"V µg/m³ (VCM)"
14/12/2020,10:00,22.000,"V µg/m³ (VCM)"
14/12/2020,11:00,24.000,"V µg/m³ (VCM)"
14/12/2020,12:00,21.000,"V µg/m³ (VCM)"
14/12/2020,13:00,27.000,"V µg/m³ (VCM)"
14/12/2020,14:00,26.000,"V µg/m³ (VCM)"
14/12/2020,15:00,31.000,"V µg/m³ (VCM)"
14/12/2020,16:00,27.000,"V µg/m³ (VCM)"
14/12/2020,17:00,23.000,"V µg/m³ (VCM)"
14/12/2020,18:00,11.000,"V µg/m³ (VCM)"
14/12/2020,19:00,16.000,"V µg/m³ (VCM)"
14/12/2020,20:00,14.000,"V µg/m³ (VCM)"
14/12/2020,21:00,12.000,"V µg/m³ (VCM)"
14/12/2020,22:00,8.000,"V µg/m³ (VCM)"
14/12/2020,23:00,10.000,"V µg/m³ (VCM)"
14/12/2020,24:00,9.000,"V µg/m³ (VCM)"
15/12/2020,01:00,7.000,"V µg/m³ (VCM)"
15/12/2020,02:00,7.000,"V µg/m³ (VCM)"
15/12/2020,03:00,10.000,"V µg/m³ (VCM)"
15/12/2020,04:00,10.000,"V µg/m³ (VCM)"
15/12/2020,05:00,12.000,"V µg/m³ (VCM)"
15/12/2020,06:00,12.000,"V µg/m³ (VCM)"
15/12/2020,07:00,15.000,"V µg/m³ (VCM)"
15/12/2020,08:00,17.000,"V µg/m³ (VCM)"
15/12/2020,09:00,17.000,"V µg/m³ (VCM)"
15/12/2020,10:00,17.000,"V µg/m³ (VCM)"
15/12/2020,11:00,21.000,"V µg/m³ (VCM)"
15/12/2020,12:00,19.000,"V µg/m³ (VCM)"
15/12/2020,13:00,28.000,"V µg/m³ (VCM)"
15/12/2020,14:00,28.000,"V µg/m³ (VCM)"
15/12/2020,15:00,26.000,"V µg/m³ (VCM)"
15/12/2020,16:00,24.000,"V µg/m³ (VCM)"
15/12/2020,17:00,19.000,"V µg/m³ (VCM)"
15/12/2020,18:00,20.000,"V µg/m³ (VCM)"
15/12/2020,19:00,17.000,"V µg/m³ (VCM)"
15/12/2020,20:00,13.000,"V µg/m³ (VCM)"
